ID,happiness__abs_energy,happiness__kurtosis,happiness__skewness,happiness__mean,happiness__standard_deviation,happiness__variation_coefficient,happiness__median,happiness__minimum,happiness__maximum,happiness__mean_change,happiness__mean_abs_change,happiness__number_peaks__n_4,happiness__sum_values,happiness__cid_ce__normalize_True,happiness__sample_entropy,happiness__approximate_entropy__m_5__r_0.1,"happiness__fft_coefficient__attr_""abs""__coeff_1","happiness__fft_coefficient__attr_""real""__coeff_1","happiness__fft_coefficient__attr_""imag""__coeff_1",happiness__ar_coefficient__coeff_1__k_5,happiness__autocorrelation__lag_5,"happiness__linear_trend__attr_""rvalue""","happiness__linear_trend__attr_""intercept""","happiness__linear_trend__attr_""slope""",sadness__abs_energy,sadness__kurtosis,sadness__skewness,sadness__mean,sadness__standard_deviation,sadness__variation_coefficient,sadness__median,sadness__minimum,sadness__maximum,sadness__mean_change,sadness__mean_abs_change,sadness__number_peaks__n_4,sadness__sum_values,sadness__cid_ce__normalize_True,sadness__sample_entropy,sadness__approximate_entropy__m_5__r_0.1,"sadness__fft_coefficient__attr_""abs""__coeff_1","sadness__fft_coefficient__attr_""real""__coeff_1","sadness__fft_coefficient__attr_""imag""__coeff_1",sadness__ar_coefficient__coeff_1__k_5,sadness__autocorrelation__lag_5,"sadness__linear_trend__attr_""rvalue""","sadness__linear_trend__attr_""intercept""","sadness__linear_trend__attr_""slope""",fear__abs_energy,fear__kurtosis,fear__skewness,fear__mean,fear__standard_deviation,fear__variation_coefficient,fear__median,fear__minimum,fear__maximum,fear__mean_change,fear__mean_abs_change,fear__number_peaks__n_4,fear__sum_values,fear__cid_ce__normalize_True,fear__sample_entropy,fear__approximate_entropy__m_5__r_0.1,"fear__fft_coefficient__attr_""abs""__coeff_1","fear__fft_coefficient__attr_""real""__coeff_1","fear__fft_coefficient__attr_""imag""__coeff_1",fear__ar_coefficient__coeff_1__k_5,fear__autocorrelation__lag_5,"fear__linear_trend__attr_""rvalue""","fear__linear_trend__attr_""intercept""","fear__linear_trend__attr_""slope""",disgust__abs_energy,disgust__kurtosis,disgust__skewness,disgust__mean,disgust__standard_deviation,disgust__variation_coefficient,disgust__median,disgust__minimum,disgust__maximum,disgust__mean_change,disgust__mean_abs_change,disgust__number_peaks__n_4,disgust__sum_values,disgust__cid_ce__normalize_True,disgust__sample_entropy,disgust__approximate_entropy__m_5__r_0.1,"disgust__fft_coefficient__attr_""abs""__coeff_1","disgust__fft_coefficient__attr_""real""__coeff_1","disgust__fft_coefficient__attr_""imag""__coeff_1",disgust__ar_coefficient__coeff_1__k_5,disgust__autocorrelation__lag_5,"disgust__linear_trend__attr_""rvalue""","disgust__linear_trend__attr_""intercept""","disgust__linear_trend__attr_""slope""",self-esteem
71,4161.691478,681.7037361,25.42405125,0.107495374,2.037188313,18.95140445,0.000958483,3.75E-07,57.84918976,5.06E-08,0.19842193,84,107.4953742,44.77089957,0.018070277,0.072377007,93.27340006,85.39869603,-37.50986369,-0.00131154,-0.0020289,-0.071949581,0.361116706,-0.00050775,219024.3725,31.28971964,5.117324304,8.303768832,12.25037941,1.475279437,5.170954228,7.92E-06,99.70652771,0.001710421,6.170143542,87,8303.768832,41.01636939,0.672211234,0.228058147,466.2494591,433.4019054,171.9050508,0.129655668,0.071072887,0.055571974,7.12580571,0.002358285,20639.73322,263.5456166,15.23103821,0.621831501,4.500339855,7.237233636,0.116798923,1.67E-06,95.80818176,8.49E-06,0.861073209,99,621.831501,43.17313929,0.074219326,0.284267543,131.008639,118.6002154,55.65296381,0.068219826,-0.00068888,0.003906667,0.59141018,6.09E-05,1.21E-06,314.4851923,16.64310303,4.13E-06,3.46E-05,8.364934802,2.06E-08,9.99E-23,0.000745925,4.83E-13,6.44E-06,82,0.004133913,42.75302054,0.047822388,0.145911208,0.002463799,-0.000688489,-0.002365648,0.079435668,0.032427565,-0.061530792,7.82E-06,-7.37E-09,37
72,1006490.864,3.810410006,2.345339444,12.00694254,29.36535705,2.445698141,0.006947976,4.11E-08,99.99250031,0.004601095,4.913429564,80,12006.94254,17.11419044,0.06534829,0.157232336,5954.668581,3721.715111,4648.323843,0.541799285,0.692064178,0.402573931,-8.448424016,0.040951685,262162.8947,6.699503697,2.45190706,8.644058557,13.69098778,1.583861064,2.50239861,2.52E-09,98.80395508,-0.012013104,7.526333125,96,8644.058557,32.14566238,0.485511672,0.300015579,1311.093503,1254.889722,-379.760398,0.384679307,0.217695492,-0.126926862,11.65092859,-0.00601976,60781.56586,104.1180482,9.623617167,1.410358414,7.667623818,5.43664911,0.010609736,1.69E-08,99.51660156,-6.88E-05,2.103779264,91,1410.358414,42.86211798,0.106262969,0.253178034,389.963686,-21.09617332,-389.3926397,0.077041833,0.009493704,-0.107721689,2.839549447,-0.002861243,2355.978983,145.1496668,11.4000462,0.192616196,1.522786257,7.905805888,2.04E-05,5.48E-27,23.67802429,-8.30E-07,0.227321402,92,192.6161961,31.42903928,0.048121356,0.150263979,109.5847501,-53.57095498,-95.59796144,0.523493779,-0.004050458,-0.057477869,0.344065032,-0.000303201,26
74,10864.98433,307.3386954,16.74578088,0.493335514,3.2590803,6.606214649,0.065580756,2.26E-07,69.1265564,0.000137754,0.695950919,102,493.3355141,43.62149652,0.132709322,0.326279404,172.9806244,-164.7299105,52.78591652,0.011581776,-0.003030598,-0.000745733,0.49754089,-8.42E-06,736567.775,0.418965416,0.786224528,22.27332088,15.50699687,0.696213957,19.92260457,9.74E-10,83.21855164,0.026914276,12.83449845,104,22273.32088,35.49327595,1.811815429,0.000387341,2963.609527,-1703.595312,2425.024627,0.283661189,0.203154896,0.15792435,18.03588509,0.008483355,200551.1973,3.341778836,1.660525514,10.09498787,9.931888905,0.98384357,6.871475697,0.034767222,73.40357208,0.001552648,6.079253015,96,10094.98787,30.02236733,0.863866023,0.092403794,2542.062627,-1830.089102,1764.328846,0.378962631,0.299810161,0.178529694,7.026893966,0.00614233,15606.15022,13.9245407,3.074816506,2.042554855,3.381437547,1.655494118,0.495789767,1.68E-18,28.38919067,0.001113262,2.295145428,95,2042.554855,39.55880651,0.518495188,0.278887685,76.72229065,-68.88673246,33.77762534,0.165573657,0.064674246,0.021758416,1.915247067,0.00025487,32
75,30410.15723,321.1207987,17.85807407,0.373905058,5.501849892,14.71456397,0.001077793,2.77E-06,99.99717712,1.48E-06,0.68885344,101,373.9050578,44.73765613,0.018696088,0.052491056,220.3256936,-17.94542741,219.593654,-0.000755165,-0.00166854,0.050781544,-0.109533155,0.000967844,1131092.813,-0.156022585,0.726337134,28.01025666,18.61500294,0.664578092,23.84990692,3.32E-05,92.36334991,0.010746849,17.42387522,104,28010.25666,38.81227735,1.91212046,0.001779203,1501.385998,-1482.96765,-234.4501337,0.205095362,0.077323744,-0.065735737,30.12759848,-0.004238923,9684.569398,987.3623242,31.32526936,0.251924211,3.101790385,12.31239495,0.082486268,3.27E-07,97.9797821,0.00076363,0.312171391,104,251.9242111,44.65930554,0.034440845,0.167869111,55.34684858,-20.04558401,-51.58922571,0.002740243,-0.00069856,0.006825418,0.215291586,7.33E-05,0.318655234,216.4875367,13.99530729,0.001965414,0.017742389,9.027304591,1.63E-06,1.08E-13,0.324540794,4.01E-07,0.002629228,94,1.965413844,36.76489386,0.021175447,0.066064828,1.887567839,1.605514141,0.992590898,0.323493217,0.070694708,0.15588348,-0.00282021,9.58E-06,31
76,8627.883048,692.2332252,24.89641754,0.19443431,2.930883544,15.07390101,0.000157289,5.53E-07,84.48300171,3.66E-07,0.384326392,100,194.4343101,44.81111537,0.026991656,0.0934202,70.31170005,1.517054257,70.29533206,-0.003972175,-0.004368926,0.039193285,-0.004329156,0.000397925,1393789.202,0.724428527,0.937276959,30.62559823,21.35092352,0.697159395,26.57125473,0.027287085,99.90655518,-0.010777252,18.72655648,108,30625.59823,39.45537439,1.759722945,0.004561528,1345.41563,-1338.720658,134.053043,0.153055398,0.089415761,0.014589729,30.08659643,0.001079083,83528.02935,15.41855596,3.462908155,4.952372716,7.681278138,1.551029896,2.157626033,0.000844849,59.44802475,-0.002862966,4.320467372,95,4952.372716,34.61233567,0.654484247,0.287062351,456.2271606,-323.575586,-321.6241008,0.342031644,0.090889722,-0.089405354,6.140665198,-0.002378964,0.000103035,519.8596729,21.4257981,2.78E-05,0.000319787,11.51558781,3.97E-08,4.77E-15,0.008448144,2.48E-11,4.74E-05,97,0.027769884,43.04456572,0.061315562,0.203364678,0.013687273,0.002056812,0.01353185,0.072937435,-0.003781275,0.04891855,7.02E-07,5.42E-08,24
77,398304.5815,14.96834514,4.022401941,5.160463983,19.27885352,3.735875996,0.016992147,4.81E-05,99.53595734,0.003510024,2.028379681,87,5160.463983,15.13402671,0.022802766,0.069594629,3304.169393,-3231.466986,689.3159604,0.684970151,0.668650625,0.000758794,5.135151698,5.07E-05,124701.1047,0.490764762,0.861505897,8.875240173,6.777257308,0.763613962,7.376158953,0.000155854,38.839077,0.000286847,4.544698439,101,8875.240173,29.88631834,1.188798006,0.026041183,1053.679403,387.5705135,979.8108912,0.36906004,0.333049667,0.346690733,4.809659894,0.0081393,15869.70666,491.4438356,19.02917176,1.486416653,3.695980545,2.486503726,0.658462524,0.00013712,99.31253815,-0.000605401,1.312155046,92,1486.416653,41.8022164,0.457445393,0.360310605,210.4861917,20.92754051,209.44325,0.118077679,0.01163629,0.111934553,0.770569704,0.001433127,1095.700485,649.3431719,24.16496752,0.100160186,1.041954136,10.40287737,0.001375163,1.81E-10,29.45349693,1.17E-05,0.155350437,97,100.1601864,43.54525911,0.066053948,0.172691256,41.81119061,33.3945905,25.15903387,0.042093133,0.000249014,0.098122919,-0.076746967,0.000354168,31
78,606951.6697,3.887193887,2.160309126,12.13421105,21.44090931,1.766980088,1.724847138,0.00014885,99.08720398,-0.011473203,7.063475914,83,12134.21105,21.01017985,0.218303779,0.299586279,4146.095393,3072.322344,-2784.05144,0.617605792,0.430153085,-0.161318276,18.11905876,-0.011981677,168091.1218,4.76612932,1.673870414,8.779726613,9.539786288,1.086569857,5.498659849,0.003101083,78.45070648,-0.012595969,4.849099531,93,8779.726613,24.47119813,0.589939853,0.189544368,1553.896957,-1178.780941,1012.458023,0.585087181,0.333144761,0.109414047,6.973642141,0.003615785,8206.688861,21.46082364,3.614825113,1.49994027,2.44066959,1.627177855,0.456986591,2.81E-06,25.13964653,-0.008538756,1.04762172,88,1499.94027,25.85798216,0.336313896,0.267266535,340.1639419,-167.3951313,296.1256108,0.653360814,0.17183793,0.130645357,0.948206835,0.001104571,94.83250557,372.5323015,17.64389942,0.040371497,0.305291087,7.562045211,0.000553619,5.60E-10,7.307228088,-0.000381295,0.059355093,98,40.37149719,42.59034673,0.086515357,0.247793073,20.37288036,-17.11610014,11.04958688,0.087212587,0.016884535,0.037766584,0.020421256,3.99E-05,29
79,734549.7906,4.606954317,2.382129772,11.55254837,24.51710457,2.122224793,0.224232756,1.67E-09,99.98153687,0.010234458,9.171715721,85,11552.54837,27.17222681,0.146896774,0.254635055,1012.893064,931.7287287,397.2831925,0.429155615,0.395944556,0.141381274,5.554811567,0.012007481,780904.3895,1.078004638,1.539012706,15.3853404,23.32800228,1.516248693,2.388577223,8.08E-07,91.38948059,-0.010952473,9.278411173,89,15385.3404,22.83708944,0.267587411,0.225130353,3956.246566,591.0582181,-3911.845738,0.533797294,0.423016418,-0.381891379,30.80034777,-0.030860876,69288.48882,18.10473996,3.90729142,2.980952221,7.771898911,2.607186676,0.046187088,6.15E-13,68.46073151,-0.000200171,3.104050736,86,2980.952221,34.30768721,0.129816646,0.235799098,1083.596622,424.0193865,-997.1906531,0.276346686,0.218657044,-0.277879693,6.717841984,-0.007481261,9.186235617,840.9012147,28.00646824,0.00686377,0.095598767,13.9280255,7.26E-08,3.57E-27,2.899991274,-1.92E-11,0.012376374,98,6.863770253,44.08602177,0.042962492,0.132889551,2.545596747,-2.534057008,0.242111295,0.027716325,-0.002419938,-0.018032245,0.0098466,-5.97E-06,38
80,406.506479,88.50337819,8.625123779,0.140045307,0.62200787,4.441476005,0.005377894,1.07E-06,8.616106987,2.25E-05,0.203496129,110,140.045307,39.84957332,0.163782869,0.398543568,32.82081248,-0.346669755,-32.81898158,0.204456353,0.007381763,-0.066538561,0.211658925,-0.000143371,2884105.834,-1.148510312,0.098021356,45.84638092,27.96811025,0.610039652,45.09087181,0.058823362,99.29580688,-0.028548209,23.8849668,96,45846.38092,35.00323854,1.960658006,0.003171065,1777.165617,-1769.951996,159.961123,0.343393824,0.089220364,0.001342189,45.78142731,0.000130037,880565.4257,2.221369626,1.674172344,20.84147663,21.12340592,1.013527318,12.87880898,0.276257694,97.70013428,-0.017171568,14.42746036,95,20841.47663,31.91720629,1.205602288,0.034252459,843.5553627,-180.3767423,-824.0448293,0.39103991,0.152898467,-0.081575666,23.82308709,-0.00596919,2051.49529,118.4191722,10.31320798,0.223651416,1.414735076,6.325625379,0.001901354,2.28E-09,21.68953133,3.01E-06,0.336664984,98,223.6514164,38.04546995,0.097907017,0.269054416,122.7916116,66.32701533,103.3368614,0.250767264,0.052428836,0.140134753,-0.119390592,0.000686771,27
85,273.2129539,135.8366174,10.57393377,0.110754104,0.510829211,4.612282472,0.008253997,3.44E-06,8.396255493,2.83E-05,0.121617295,87,110.7541036,29.23022846,0.14485967,0.349914663,57.84809295,-57.72998257,3.694721859,0.479737766,0.042557956,0.014555788,0.097888275,2.58E-05,184383.6875,2.105525802,1.467411857,9.826431999,9.371495169,0.953702745,7.093561172,0.034052677,48.78731537,-0.014965509,5.235647078,95,9826.431999,26.14473343,0.984316994,0.089641044,2064.355635,505.9782644,-2001.387065,0.457655647,0.405765888,-0.462662533,17.3288205,-0.015019797,75986.73938,19.49380795,3.256825502,5.466182878,6.790256558,1.242230037,3.226597667,0.001372413,70.41495514,-0.017399788,3.330324577,99,5466.182878,25.68843897,0.771444842,0.147708342,985.0209294,263.2986945,-949.1786075,0.527679718,0.289487242,-0.383114226,9.967512274,-0.00901167,196.5661243,865.8115969,28.65030097,0.026315974,0.442576088,16.81777351,6.24E-05,2.81E-10,13.5157299,6.52E-08,0.042363856,92,26.31597386,42.44230366,0.024497105,0.083815436,23.37120667,-23.35997951,-0.7243331,0.093890197,0.067836147,-0.002145364,0.02795889,-3.29E-06,35
86,142179.0511,24.20678888,4.730347078,3.421428114,11.42247262,3.338510189,0.171169326,2.94E-05,96.41997528,4.42E-06,2.420868572,81,3421.428114,26.47601611,0.06029053,0.190719432,1258.132772,-359.8397566,1205.575971,0.411327231,0.407888151,0.061485254,2.20620106,0.002432887,894935.2289,0.784332278,1.291495136,21.59986614,20.69736727,0.958217386,13.26854229,5.50E-06,91.38306427,-0.009409745,8.57935198,88,21599.86614,19.85105363,0.748328354,0.131169932,502.4958429,-249.703138,-436.062398,0.704237154,0.336350284,-0.091300435,24.86961417,-0.006546042,55625.63396,27.99526969,4.766218096,3.296361992,6.690263939,2.029590183,1.097974599,3.67E-07,65.97097778,-0.000652678,2.149068557,96,3296.361992,22.7125013,0.294806738,0.315926695,541.4742061,18.41961434,-541.1608205,0.73340118,0.277696768,-0.260412935,6.310978944,-0.006035269,0.901611955,109.6778633,9.474851321,0.006599406,0.029292658,4.438680605,0.000305542,4.51E-18,0.430456728,-2.42E-07,0.007710773,104,6.599406492,35.37174037,0.125485064,0.311655294,0.43717931,-0.408291079,-0.156282256,0.305960229,0.039221955,-0.072968893,0.010297883,-7.40E-06,31
89,20136.52384,31.79981503,4.584921333,2.39017446,3.79784016,1.588938474,1.113959849,0.00010924,44.60113907,0.001713924,2.180051188,110,2390.17446,35.41969623,0.688030373,0.246081009,270.3720825,19.55347789,269.6640957,0.330151446,0.064551692,0.159341454,1.343065705,0.002096314,395038.3236,6.590700428,1.914084218,15.98808901,11.80759643,0.738524562,13.53310776,6.75E-05,97.99689484,-0.026547647,9.626437419,102,15988.08901,37.89661925,1.719752155,0.000387341,528.8031524,308.6729125,-429.3644222,0.246702365,0.025664981,-0.087665653,17.77917859,-0.003585765,290062.8857,16.91758607,3.982141328,9.005992204,14.45527551,1.605073065,5.148700714,2.72E-05,98.14472961,0.029849512,8.599077374,103,9005.992204,41.96430996,0.753489158,0.23838063,1398.981448,959.1502414,-1018.4203,0.108665206,0.029598064,-0.106505672,11.66993836,-0.005333226,69.43979428,110.0176194,9.397545743,0.058811495,0.256867675,4.367644058,0.002484045,2.60E-15,3.656156063,5.26E-05,0.094295096,97,58.81149458,43.62844701,0.189036833,0.397134534,19.88796015,16.57779742,-10.98670066,0.039045282,0.014691278,-0.105577518,0.105736814,-9.39E-05,32
90,35604.59305,196.9874485,13.40642661,0.608617676,5.935838405,9.752983919,0.001043334,9.19E-08,99.08966827,3.56E-07,1.173809324,93,608.6176758,44.66665246,0.043566331,0.139737604,84.25550956,-32.50166208,77.7343737,0.001830186,-0.002558812,0.026850062,0.332843432,0.000552101,1484093.324,-0.83208933,0.287998504,31.76404286,21.7976812,0.686237621,30.42970086,3.00E-06,90.46425629,-0.002157559,19.43256667,102,31764.04286,37.13388407,1.801350949,0.00995629,3338.750684,-3333.868912,-180.4832745,0.234703179,0.161868076,-0.059731517,34.01693384,-0.004510292,245866.9916,19.65673151,4.303201453,6.077444847,14.45446837,2.378379192,1.582587958,0.000107914,96.88144684,-0.000164739,6.20813809,103,6077.444847,33.166395,0.372261295,0.471039998,1725.488164,1080.565161,-1345.246571,0.335547551,0.260250586,-0.218120532,11.5328248,-0.010921682,8.256418122,213.4786826,13.54444645,0.01018555,0.090292152,8.864730442,1.35E-06,1.98E-18,1.742836595,1.06E-11,0.016191401,101,10.18554964,40.2495099,0.038331849,0.133205416,2.900125017,0.296152017,-2.884964314,0.177772468,0.140345736,-0.083712345,0.023264288,-2.62E-05,31
91,15262.5032,467.5025781,21.03016953,0.261525179,3.897962004,14.90472931,0.013219506,1.81E-08,96.81832886,8.10E-06,0.465033103,96,261.5251792,44.77902003,0.020497697,0.114760225,67.19302491,14.17311626,65.68124064,-0.002632808,-0.002483866,0.02766638,0.074923192,0.000373578,226465.7063,4.633695905,1.827767074,10.21529646,11.05049431,1.081759531,7.255628109,0.000274351,79.85662079,-0.004773757,6.118428545,88,10215.29646,29.31140057,0.564285179,0.111180322,1916.439612,319.194474,-1889.670784,0.386460933,0.367320197,-0.315069482,16.23970447,-0.012060877,56785.55282,53.8598733,5.750405865,3.569973574,6.636327411,1.858929001,1.415653348,0.000428183,96.54645538,-0.000724184,3.156966458,94,3569.973574,36.88186901,0.419891237,0.301396345,772.912725,34.76511304,-772.130473,0.26702881,0.193383732,-0.275279103,6.730994576,-0.00632837,248.064351,716.0787884,25.25131074,0.048836348,0.495660531,10.14941852,0.00095406,3.13E-18,14.44246006,3.30E-06,0.073302183,97,48.83634765,42.18569281,0.065027121,0.140745407,40.31370945,19.61382138,35.22063572,0.099904234,0.010120406,0.10442818,-0.0407266,0.000179305,32
92,2298.620389,19.15506868,4.004181583,0.589367149,1.396877501,2.370131258,0.076135487,3.66E-08,12.45832157,5.71E-05,0.687134378,103,589.3671486,36.48068507,0.337736136,0.427442887,77.74845364,48.09397634,-61.08839074,0.260277687,0.081087526,-0.072240603,0.763975905,-0.000349567,1248923.291,-0.712960707,0.321054376,29.33369771,19.70932444,0.671900441,28.48884106,1.44E-06,79.53546906,0.05346438,16.78585459,100,29333.69771,35.32306969,1.935176593,0.002303154,3318.34549,-1334.073622,3038.365409,0.34294149,0.075869787,0.304393057,18.95285016,0.020782478,516982.0149,9.71061544,3.119316943,11.48653154,19.62247712,1.708303073,4.714631081,0.000124287,99.3743515,0.022002631,11.01121183,99,11486.53154,36.50508062,0.589900527,0.297496265,334.8986652,256.3471983,-215.5069137,0.276187867,0.200488366,0.029474791,10.48576931,0.002003528,1352.424279,50.66635992,6.396739026,0.311739437,1.120376188,3.59395076,0.007720564,1.73E-24,13.01563072,1.38E-06,0.462853769,99,311.7394373,40.95566024,0.212589146,0.386400525,16.87462016,-10.44521269,13.25331421,0.151952209,-0.013067803,0.025496396,0.262311897,9.90E-05,33
94,19660.26062,78.0166944,7.79642023,1.604161021,4.133633758,2.576819723,0.528355062,0.003046676,57.15424347,-7.22E-05,1.308529775,87,1604.161021,29.84280894,0.278016601,0.401859662,108.9687044,-108.1055234,-13.688475,0.464483528,0.267166659,0.084720589,0.998196361,0.001213142,703044.0023,0.855559242,1.026355631,21.43532583,15.60675524,0.728085748,18.31830978,0.081689164,86.53312683,-0.011795469,10.94744073,97,21435.32583,30.74121614,1.590671847,0.011162187,2350.623648,-1940.109161,1327.180461,0.406127701,0.266077267,0.03896239,20.38315915,0.00210644,566353.5382,1.405962449,1.453895327,15.45576485,18.09621151,1.170838951,8.153912544,0.000487691,79.22032166,-0.007847616,8.685456467,100,15455.76485,24.03812006,0.559956265,0.131307731,2559.623224,-2183.267245,-1336.044605,0.535930521,0.388780928,-0.238100597,22.91122546,-0.014925847,0.301295618,110.4896324,9.411344577,0.004262984,0.016826247,3.947057983,0.000352539,4.48E-11,0.253128499,-8.46E-07,0.005525554,99,4.262984453,39.56479716,0.2016863,0.400546476,0.258567956,0.243887536,-0.085885141,0.207312976,0.010099739,-0.057914446,0.005949151,-3.38E-06,33
95,6153.913564,159.6757459,10.59402338,0.659884342,2.391331474,3.623864551,0.073158086,1.68E-07,45.40433502,-7.78E-06,0.836866855,97,659.8843418,38.99310969,0.224305592,0.415996516,266.5535697,-8.66608775,-266.4126582,0.220768689,0.14479123,-0.154063486,1.297363271,-0.001276234,4822350.739,-1.094241166,-0.686873129,60.86350888,33.43626812,0.549364779,76.17043686,0.022748023,99.27744293,0.009900423,19.09185534,93,60863.50888,26.77615622,0.947635266,0.096152426,9142.903066,-7274.9794,5537.811048,0.49999903,0.380893956,0.25289259,46.23229912,0.029291711,70298.37426,20.982968,3.851847846,4.90325918,6.801207515,1.387078934,3.047153473,6.45E-05,61.91944885,-0.002187065,4.458882186,99,4903.25918,37.94736067,0.975287775,0.08655495,553.0955499,-249.1957164,493.7774623,0.189875564,0.108046991,0.04455327,4.378944586,0.001049679,0.000619487,141.8212077,10.37958725,0.000183186,0.00076546,4.178594812,1.20E-05,1.88E-18,0.013896363,1.18E-10,0.000275205,102,0.183186077,42.00434916,0.241384211,0.424898403,0.052680171,-0.027508379,0.044927603,0.091924928,0.114676036,0.028112138,0.000145952,7.45E-08,21
96,194837.7902,38.94647203,6.284295322,2.382955306,13.75352007,5.771623174,0.002305028,9.69E-08,99.37872314,3.95E-06,0.926415436,94,2382.955306,13.68874198,0.021147496,0.091766587,2222.650373,-2073.295592,-801.0119034,0.716885238,0.634689846,-0.034437291,3.202493468,-0.001640717,494586.2283,2.474557904,1.297819909,17.72257346,13.43490298,0.758067276,14.90535116,0.019398024,96.65750885,0.013730784,11.62543589,99,17722.57346,38.09043507,1.7940837,0.004913115,441.1282353,136.7832924,-419.385802,0.195536081,0.161052313,-0.072030066,19.3970331,-0.003352272,198509.5649,15.57739645,3.609299032,7.296269225,12.05296728,1.651935655,3.031941056,0.000611974,90.74913788,0.001889606,6.576295878,98,7296.269225,33.65525602,0.548819207,0.336406916,564.5724603,-559.2438901,-77.38432825,0.28725931,0.123267478,0.023262345,6.811121713,0.000971266,4.207217599,348.6364809,17.57683954,0.007740403,0.064399563,8.319924161,6.17E-05,6.86E-11,1.397362351,1.97E-07,0.012456346,93,7.740402695,43.34504746,0.067661856,0.201430876,2.231816983,1.427016295,-1.715992872,0.057986225,0.079491883,-0.046418802,0.012912935,-1.04E-05,26
97,452067.6672,16.0213344,4.197124059,5.009859161,20.66322768,4.12451269,0.001127822,7.14E-08,100,-0.021994174,1.425314289,93,5009.859161,12.74732517,0.02870886,0.101003992,4432.162385,-4258.887836,-1227.166578,0.679101969,0.739797671,-0.048674989,6.750184146,-0.003484134,382022.1084,6.537796461,2.585126144,9.039145615,17.32962651,1.917175278,0.840487689,7.35E-11,89.22749329,0.000951606,6.098976916,86,9039.145615,23.05454518,0.197814248,0.245504679,2822.569396,1435.953379,2430.007384,0.572855882,0.431841949,-0.040202537,10.24465056,-0.002413423,65.40673586,410.0145795,17.33503537,0.056271298,0.249480013,4.433521573,0.000951546,1.32E-12,6.347177029,-0.006346995,0.056473527,87,56.27129786,31.85706054,0.146115989,0.290726163,18.52329537,17.31903996,6.569880224,0.347431688,0.080441329,-0.086584792,0.093648235,-7.48E-05,0.000187857,316.4919964,16.12035638,5.13E-05,0.000430384,8.397550164,2.22E-10,6.53E-26,0.009918097,-8.56E-07,6.96E-05,84,0.051251134,35.2530731,0.052733687,0.184036758,0.020748306,0.020186049,-0.004797459,0.320007725,0.036541713,-0.078534491,0.000109736,-1.17E-07,28
98,0.726095577,123.9717346,9.930703585,0.007046104,0.026008614,3.691205028,0.00132679,3.76E-06,0.433082193,-4.13E-06,0.007118929,87,7.046103837,35.68213293,0.164668312,0.4125487,1.808014851,0.542128263,-1.724823077,0.283148293,0.045137151,-0.106471662,0.011837671,-9.59E-06,162513.744,4.41957733,1.899635031,8.784765761,9.238053612,1.05159931,5.583873511,0.037261467,59.32534409,-0.001032192,5.921592638,95,8784.765761,30.21786869,0.998081724,0.086079563,1676.84966,-1666.125756,189.340294,0.517099301,0.081541706,-0.066392433,9.84603456,-0.002124662,13780.83216,6.80169939,2.408206296,2.173394256,3.009516501,1.38470804,0.893380791,0.00535506,22.45730972,-0.000995811,1.559537568,92,2173.394256,28.5111316,0.543201659,0.275640153,441.5457825,-438.860052,48.6264622,0.579393566,0.072872799,-0.082817437,2.604659885,-0.000863395,0.000103802,61.84935418,7.17899919,7.46E-05,0.00031342,4.199682139,7.22E-07,2.02E-10,0.003668148,-6.18E-09,0.000106561,97,0.074629542,39.93009954,0.144398026,0.344395734,0.016920902,-0.016579001,-0.003384323,0.205496252,0.086231316,-0.040098543,9.64E-05,-4.35E-08,39
100,1703684.682,0.481926619,1.522192248,19.64436725,36.30128809,1.847923511,0.054224938,6.95E-06,99.98140717,0.099189501,7.249537689,81,19644.36725,17.47454602,0.102567585,0.230855507,11466.5987,-10444.24638,-4732.927563,0.758998123,0.516157973,0.01522855,18.68781889,0.001915012,495683.0444,0.68965157,1.122565946,15.61057527,15.87428689,1.016893139,10.73172522,1.72E-05,78.87805176,-0.009895733,9.449406642,94,15610.57527,28.04360293,0.643185642,0.0984396,1998.504558,1914.565587,573.1135002,0.430119299,0.343665833,-0.103642647,18.45738902,-0.005699327,12334.12651,15.98769859,3.534411926,1.692814827,3.077093511,1.817737806,0.489333064,5.20E-05,25.45630074,0.00044996,1.496921531,95,1692.814827,33.547297,0.427270792,0.386035323,96.64096081,-63.58328236,72.77802903,0.362583708,0.055285739,0.01329666,1.622018688,0.000141734,8883.002103,461.1307773,19.97223017,0.375628704,2.956671301,7.871260295,0.006091053,1.31E-11,75.32777405,5.29E-09,0.455175001,97,375.6287036,31.63568469,0.108342037,0.285323091,184.3652483,-184.3393807,-3.0882886,0.542978397,-0.002975659,-0.007474489,0.413868088,-7.66E-05,28
